Date,META
2016-05-04,117.14073944091797
2016-05-05,116.89268493652344
2016-05-06,118.55958557128906
2016-05-09,118.3115463256836
2016-05-10,119.56173706054688
2016-05-11,118.58935546875
2016-05-12,119.34346008300781
2016-05-13,118.87710571289062
2016-05-16,117.7459945678711
2016-05-17,116.4362564086914
2016-05-18,116.73394012451172
2016-05-19,115.90047454833984
2016-05-20,116.4362564086914
2016-05-23,115.06702423095703
2016-05-24,116.78353881835938
2016-05-25,116.97205352783203
2016-05-26,118.53975677490234
2016-05-27,118.4504623413086
2016-05-31,117.8849105834961
2016-06-01,117.85513305664062
2016-06-02,118.00395965576172
2016-06-03,117.54756164550781
2016-06-06,117.86505889892578
2016-06-07,116.84307098388672
2016-06-08,117.46817016601562
2016-06-09,117.63684844970703
2016-06-10,115.7119369506836
2016-06-13,113.062744140625
2016-06-14,114.04503631591797
2016-06-15,113.70767211914062
2016-06-16,113.49931335449219
2016-06-17,112.1399917602539
2016-06-20,112.48726654052734
2016-06-21,113.48938751220703
2016-06-22,113.02306365966797
2016-06-23,114.18394470214844
2016-06-24,111.20730590820312
2016-06-27,108.12151336669922
2016-06-28,111.82247161865234
2016-06-29,113.27111053466797
2016-06-30,113.39016723632812
2016-07-01,113.30086517333984
2016-07-05,113.310791015625
2016-07-06,115.79131317138672
2016-07-07,114.94794464111328
2016-07-08,116.3271255493164
2016-07-11,116.95223999023438
2016-07-12,117.01174926757812
2016-07-13,115.87069702148438
2016-07-14,116.37671661376953
2016-07-15,115.95008087158203
2016-07-18,118.44053649902344
2016-07-19,119.67088317871094
2016-07-20,120.97066497802734
2016-07-21,119.67088317871094
2016-07-22,120.05785369873047
2016-07-25,120.68294525146484
2016-07-26,120.27613067626953
2016-07-27,122.37962341308594
2016-07-28,124.0267105102539
2016-07-29,122.97496032714844
2016-08-01,123.34207153320312
2016-08-02,122.1315689086914
2016-08-03,121.55609893798828
2016-08-04,123.39168548583984
2016-08-05,124.17554473876953
2016-08-08,124.28468322753906
2016-08-09,124.08622741699219
2016-08-10,123.90763854980469
2016-08-11,123.92747497558594
2016-08-12,123.90763854980469
2016-08-15,122.93527221679688
2016-08-16,122.33993530273438
2016-08-17,123.40161895751953
2016-08-18,122.9451904296875
2016-08-19,122.59791564941406
2016-08-22,123.1833267211914
2016-08-23,123.40161895751953
2016-08-24,122.51854705810547
2016-08-25,122.92533874511719
2016-08-26,123.98701477050781
2016-08-29,125.55471801757812
2016-08-30,124.86016082763672
2016-08-31,125.13798522949219
2016-09-01,125.18759155273438
2016-09-02,125.52494812011719
2016-09-06,128.71987915039062
2016-09-07,130.0295867919922
2016-09-08,129.2556610107422
2016-09-09,126.11034393310547
2016-09-12,127.68799591064453
2016-09-13,126.21949768066406
2016-09-14,126.77513122558594
2016-09-15,127.35063171386719
2016-09-16,128.06503295898438
2016-09-19,127.64828491210938
2016-09-20,127.63836669921875
2016-09-21,128.92825317382812
2016-09-22,129.067138671875
2016-09-23,126.9636459350586
2016-09-26,126.31871032714844
2016-09-27,127.68799591064453
2016-09-28,128.2237548828125
2016-09-29,127.09264373779297
2016-09-30,127.271240234375
2016-10-03,127.76734924316406
2016-10-04,127.19185638427734
2016-10-05,127.46969604492188
2016-10-06,127.73755645751953
2016-10-07,127.98563385009766
2016-10-10,129.2259063720703
2016-10-11,127.87650299072266
2016-10-12,128.045166015625
2016-10-13,126.82474517822266
2016-10-14,126.88427734375
2016-10-17,126.54692077636719
2016-10-18,127.56890869140625
2016-10-19,129.09690856933594
2016-10-20,128.9877471923828
2016-10-21,131.04165649414062
2016-10-24,132.24224853515625
2016-10-25,131.25991821289062
2016-10-26,130.01966857910156
2016-10-27,128.6802215576172
2016-10-28,130.26773071289062
2016-10-31,129.97006225585938
2016-11-01,128.49166870117188
2016-11-02,126.17980194091797
2016-11-03,119.06562805175781
2016-11-04,119.80979919433594
2016-11-07,121.19890594482422
2016-11-08,123.25277709960938
2016-11-09,122.22087860107422
2016-11-10,119.85941314697266
2016-11-11,118.09325408935547
2016-11-14,114.18394470214844
2016-11-15,116.28742980957031
2016-11-16,115.43412780761719
2016-11-17,116.87284088134766
2016-11-18,116.10883331298828
2016-11-21,120.82185363769531
2016-11-22,120.52420043945312
2016-11-23,119.89909362792969
2016-11-25,119.44268035888672
2016-11-28,119.47245025634766
2016-11-29,119.92887115478516
2016-11-30,117.49793243408203
2016-12-01,114.20378112792969
2016-12-02,114.50145721435547
2016-12-05,116.51564025878906
2016-12-06,116.39657592773438
2016-12-07,117.03160095214844
2016-12-08,117.984130859375
2016-12-09,118.74812316894531
2016-12-12,116.85298919677734
2016-12-13,119.37322235107422
2016-12-14,119.27400207519531
2016-12-15,119.6312026977539
2016-12-16,118.93666076660156
2016-12-19,118.3115463256836
2016-12-20,118.1627197265625
2016-12-21,118.11312103271484
2016-12-22,116.48588562011719
2016-12-23,116.35688018798828
2016-12-27,117.09114074707031
2016-12-28,116.00960540771484
2016-12-29,115.44406127929688
2016-12-30,114.15418243408203
2017-01-03,115.95008087158203
2017-01-04,117.76582336425781
2017-01-05,119.73042297363281
2017-01-06,122.4490966796875
2017-01-09,123.92747497558594
2017-01-10,123.38178253173828
2017-01-11,125.10821533203125
2017-01-12,125.63408660888672
2017-01-13,127.34068298339844
2017-01-17,126.87435150146484
2017-01-18,126.92395782470703
2017-01-19,126.55684661865234
2017-01-20,126.05083465576172
2017-01-23,127.92610168457031
2017-01-24,128.36268615722656
2017-01-25,130.45623779296875
2017-01-26,131.74615478515625
2017-01-27,131.1508026123047
2017-01-30,129.9601287841797
2017-01-31,129.3052978515625
2017-02-01,132.19264221191406
2017-02-02,129.8212432861328
2017-02-03,129.9601287841797
2017-02-06,131.03173828125
2017-02-07,130.8134307861328
2017-02-08,133.15504455566406
2017-02-09,133.09552001953125
2017-02-10,133.14517211914062
2017-02-13,133.00624084472656
2017-02-14,132.8077850341797
2017-02-15,132.40101623535156
2017-02-16,132.79786682128906
2017-02-17,132.4902801513672
2017-02-21,132.6787872314453
2017-02-22,135.06011962890625
2017-02-23,134.3060302734375
2017-02-24,134.3854217529297
2017-02-27,135.34786987304688
2017-02-28,134.484619140625
2017-03-01,136.35000610351562
2017-03-02,135.69512939453125
2017-03-03,136.10191345214844
2017-03-06,136.35000610351562
2017-03-07,136.23092651367188
2017-03-08,136.64767456054688
2017-03-09,137.16363525390625
2017-03-10,137.70933532714844
2017-03-13,138.5130157470703
2017-03-14,138.23521423339844
2017-03-15,138.63209533691406
2017-03-16,138.8999786376953
2017-03-17,138.7511444091797
2017-03-20,138.85037231445312
2017-03-21,137.43150329589844
2017-03-22,138.5030975341797
2017-03-23,138.4435577392578
2017-03-24,139.24725341796875
2017-03-27,139.22743225097656
2017-03-28,140.6562042236328
2017-03-29,141.53924560546875
2017-03-30,141.3011474609375
2017-03-31,140.94393920898438
2017-04-03,141.1721649169922
2017-04-04,140.6264190673828
2017-04-05,140.74549865722656
2017-04-06,140.07080078125
2017-04-07,139.683837890625
2017-04-10,139.9418182373047
2017-04-11,138.8305206298828
2017-04-12,138.49317932128906
2017-04-13,138.30465698242188
2017-04-17,140.31884765625
2017-04-18,139.8624267578125
2017-04-19,141.16221618652344
2017-04-20,142.68031311035156
2017-04-21,142.56124877929688
2017-04-24,144.3373260498047
2017-04-25,145.34939575195312
2017-04-26,145.4188232421875
2017-04-27,146.54995727539062
2017-04-28,149.08009338378906
2017-05-01,151.2729034423828
2017-05-02,151.59042358398438
2017-05-03,150.6180419921875
2017-05-04,149.67543029785156
2017-05-05,149.0701904296875
2017-05-08,149.8837890625
2017-05-09,149.30828857421875
2017-05-10,149.11978149414062
2017-05-11,148.87171936035156
2017-05-12,149.15948486328125
2017-05-15,149.02056884765625
2017-05-16,148.61373901367188
2017-05-17,143.72213745117188
2017-05-18,146.51028442382812
2017-05-19,146.90713500976562
2017-05-22,147.08575439453125
2017-05-23,146.91708374023438
2017-05-24,148.87171936035156
2017-05-25,150.7768096923828
2017-05-26,150.94546508789062
2017-05-30,151.19351196289062
2017-05-31,150.28070068359375
2017-06-01,150.3501434326172
2017-06-02,152.41392517089844
2017-06-05,152.4337615966797
2017-06-06,151.6201629638672
2017-06-07,151.92774963378906
2017-06-08,153.50537109375
2017-06-09,148.43515014648438
2017-06-12,147.28419494628906
2017-06-13,149.50672912597656
2017-06-14,149.08009338378906
2017-06-15,148.6335906982422
2017-06-16,149.46705627441406
2017-06-19,151.67970275878906
2017-06-20,151.06451416015625
2017-06-21,152.71157836914062
2017-06-22,152.20558166503906
2017-06-23,153.8625946044922
2017-06-26,152.39410400390625
2017-06-27,149.40753173828125
2017-06-28,152.0468292236328
2017-06-29,149.8639373779297
2017-06-30,149.80441284179688
2017-07-03,147.2742462158203
2017-07-05,149.1693878173828
2017-07-06,147.6612548828125
2017-07-07,150.26084899902344
2017-07-10,152.30479431152344
2017-07-11,154.06101989746094
2017-07-12,157.66273498535156
2017-07-13,158.01992797851562
2017-07-14,158.72438049316406
2017-07-17,158.48626708984375
2017-07-18,161.59188842773438
2017-07-19,162.86195373535156
2017-07-20,163.2489013671875
2017-07-21,163.14967346191406
2017-07-24,164.7074432373047
2017-07-25,163.9930419921875
2017-07-26,164.3205108642578
2017-07-27,169.11288452148438
2017-07-28,171.10723876953125
2017-07-31,167.93215942382812
2017-08-01,168.5374298095703
2017-08-02,167.9817352294922
2017-08-03,167.27731323242188
2017-08-04,168.29928588867188
2017-08-07,170.64089965820312
2017-08-08,169.896728515625
2017-08-09,169.8471221923828
2017-08-10,166.09654235839844
2017-08-11,166.771240234375
2017-08-14,169.4204864501953
2017-08-15,169.6685333251953
2017-08-16,168.67633056640625
2017-08-17,165.61036682128906
2017-08-18,166.1064910888672
2017-08-21,166.47360229492188
2017-08-22,168.3191375732422
2017-08-23,167.39634704589844
2017-08-24,166.4339141845703
2017-08-25,165.0249786376953
2017-08-28,165.9378204345703
2017-08-29,166.74148559570312
2017-08-30,168.59693908691406
2017-08-31,170.63096618652344
2017-09-01,170.68060302734375
2017-09-05,169.39071655273438
2017-09-06,170.7500457763672
2017-09-07,171.861328125
2017-09-08,169.6189422607422
2017-09-11,172.15895080566406
2017-09-12,171.61326599121094
2017-09-13,171.7025604248047
2017-09-14,169.6288299560547
2017-09-15,170.3035430908203
2017-09-18,168.6862335205078
2017-09-19,171.17669677734375
2017-09-20,170.8294219970703
2017-09-21,169.77767944335938
2017-09-22,169.21206665039062
2017-09-25,161.60182189941406
2017-09-26,162.93141174316406
2017-09-27,166.3743896484375
2017-09-28,167.41619873046875
2017-09-29,169.53955078125
2017-10-02,168.15045166015625
2017-10-03,168.6366424560547
2017-10-04,167.10861206054688
2017-10-05,169.9066619873047
2017-10-06,170.8889617919922
2017-10-09,171.15684509277344
2017-10-10,170.2539520263672
2017-10-11,171.39498901367188
2017-10-12,171.20648193359375
2017-10-13,172.38719177246094
2017-10-16,173.1611328125
2017-10-17,174.7387237548828
2017-10-18,174.65936279296875
2017-10-19,173.20082092285156
2017-10-20,173.6175537109375
2017-10-23,169.93646240234375
2017-10-24,170.46229553222656
2017-10-25,169.27162170410156
2017-10-26,169.30142211914062
2017-10-27,176.49496459960938
2017-10-30,178.469482421875
2017-10-31,178.657958984375
2017-11-01,181.23773193359375
2017-11-02,177.52685546875
2017-11-03,177.52685546875
2017-11-06,178.76712036132812
2017-11-07,178.84649658203125
2017-11-08,178.161865234375
2017-11-09,177.90391540527344
2017-11-10,177.0704345703125
2017-11-13,177.37802124023438
2017-11-14,176.68348693847656
2017-11-15,176.56443786621094
2017-11-16,178.191650390625
2017-11-17,177.60623168945312
2017-11-20,177.34828186035156
2017-11-21,180.44395446777344
2017-11-22,179.461669921875
2017-11-24,181.35682678222656
2017-11-27,181.6048583984375
2017-11-28,180.99961853027344
2017-11-29,173.766357421875
2017-11-30,175.80043029785156
2017-12-01,173.7366180419922
2017-12-04,170.13487243652344
2017-12-05,171.4842987060547
2017-12-06,174.68911743164062
2017-12-07,178.73736572265625
2017-12-08,177.60623168945312
2017-12-11,177.64593505859375
2017-12-12,175.58212280273438
2017-12-13,176.9116973876953
2017-12-14,177.00096130371094
2017-12-15,178.7770538330078
2017-12-18,179.41207885742188
2017-12-19,178.1122589111328
2017-12-20,176.50486755371094
2017-12-21,176.0683135986328
2017-12-22,175.82025146484375
2017-12-26,174.61968994140625
2017-12-27,176.2369842529297
2017-12-28,176.53466796875
2017-12-29,175.08604431152344
2018-01-02,180.00738525390625
2018-01-03,183.2321014404297
2018-01-04,182.8947296142578
2018-01-05,185.39511108398438
2018-01-08,186.81396484375
2018-01-09,186.40719604492188
2018-01-10,186.3773956298828
2018-01-11,186.30796813964844
2018-01-12,177.9733428955078
2018-01-16,177.00096130371094
2018-01-17,176.21713256835938
2018-01-18,178.40000915527344
2018-01-19,179.87840270996094
2018-01-22,183.9266357421875
2018-01-23,187.87567138671875
2018-01-24,185.0974578857422
2018-01-25,186.0201873779297
2018-01-26,188.5205841064453
2018-01-29,184.53192138671875
2018-01-30,185.66299438476562
2018-01-31,185.43479919433594
2018-02-01,191.58653259277344
2018-02-02,188.79840087890625
2018-02-05,179.84864807128906
2018-02-06,183.86708068847656
2018-02-07,178.7770538330078
2018-02-08,170.2440185546875
2018-02-09,174.7387237548828
2018-02-12,175.0364227294922
2018-02-13,171.80177307128906
2018-02-14,178.1221923828125
2018-02-15,178.5587921142578
2018-02-16,175.97900390625
2018-02-20,174.6395263671875
2018-02-21,176.52471923828125
2018-02-22,177.5963134765625
2018-02-23,181.86282348632812
2018-02-26,183.4900665283203
2018-02-27,180.0470733642578
2018-02-28,176.93154907226562
2018-03-01,174.57005310058594
2018-03-02,175.24476623535156
2018-03-05,178.9953155517578
2018-03-06,178.38018798828125
2018-03-07,182.27955627441406
2018-03-08,180.9202117919922
2018-03-09,183.7877197265625
2018-03-12,183.32142639160156
2018-03-13,180.46380615234375
2018-03-14,182.75582885742188
2018-03-15,182.4283905029297
2018-03-16,183.64878845214844
2018-03-19,171.21636962890625
2018-03-20,166.84071350097656
2018-03-21,168.07106018066406
2018-03-22,163.60610961914062
2018-03-23,158.14892578125
2018-03-26,158.81370544433594
2018-03-27,151.0347442626953
2018-03-28,151.83843994140625
2018-03-29,158.5458221435547
2018-04-02,154.1800994873047
2018-04-03,154.8944854736328
2018-04-04,153.89234924316406
2018-04-05,158.0993194580078
2018-04-06,155.97598266601562
2018-04-09,156.70028686523438
2018-04-10,163.7549591064453
2018-04-11,165.0249786376953
2018-04-12,162.5940399169922
2018-04-13,163.23899841308594
2018-04-16,163.54656982421875
2018-04-17,167.34674072265625
2018-04-18,165.06466674804688
2018-04-19,166.79110717773438
2018-04-20,164.98529052734375
2018-04-23,164.54869079589844
2018-04-24,158.4466094970703
2018-04-25,158.4466094970703
2018-04-26,172.80393981933594
2018-04-27,172.2383575439453
2018-04-30,170.66073608398438
2018-05-01,172.50625610351562
2018-05-02,174.69908142089844
2018-05-03,172.66502380371094
2018-05-04,175.23486328125
2018-05-07,176.58425903320312
2018-05-08,177.52685546875
2018-05-09,181.23773193359375
2018-05-10,184.0854034423828
2018-05-11,185.5340576171875
2018-05-14,185.18675231933594
2018-05-15,182.8848114013672
2018-05-16,181.77354431152344
2018-05-17,182.3291778564453
2018-05-18,181.25758361816406
2018-05-21,183.05348205566406
2018-05-22,182.36886596679688
2018-05-23,185.44471740722656
2018-05-24,184.48226928710938
2018-05-25,183.48013305664062
2018-05-29,184.2937774658203
2018-05-30,186.208740234375
2018-05-31,190.28671264648438
2018-06-01,192.4795379638672
2018-06-04,191.77505493164062
2018-06-05,191.43768310546875
2018-06-06,189.85012817382812
2018-06-07,186.71475219726562
2018-06-08,187.6276092529297
2018-06-11,190.04856872558594
2018-06-12,190.90188598632812
2018-06-13,190.9118194580078
2018-06-14,195.27755737304688
2018-06-15,194.32504272460938
2018-06-18,196.765869140625
2018-06-19,195.95228576660156
2018-06-20,200.42713928222656
2018-06-21,199.93106079101562
2018-06-22,200.16917419433594
2018-06-25,194.8211212158203
2018-06-26,197.4505157470703
2018-06-27,194.3151397705078
2018-06-28,194.70205688476562
2018-06-29,192.80694580078125
2018-07-02,195.82327270507812
2018-07-03,191.2293243408203
2018-07-05,196.90480041503906
2018-07-06,201.64756774902344
2018-07-09,203.1457977294922
2018-07-10,201.95513916015625
2018-07-11,200.96292114257812
2018-07-12,205.308837890625
2018-07-13,205.70571899414062
2018-07-16,205.61642456054688
2018-07-17,208.35491943359375
2018-07-18,207.72984313964844
2018-07-19,206.4697265625
2018-07-20,208.30532836914062
2018-07-23,209.26779174804688
2018-07-24,212.99853515625
2018-07-25,215.80645751953125
2018-07-26,174.88754272460938
2018-07-27,173.52822875976562
2018-07-30,169.72804260253906
2018-07-31,171.23623657226562
2018-08-01,170.31346130371094
2018-08-02,174.99671936035156
2018-08-03,176.39573669433594
2018-08-06,184.24415588378906
2018-08-07,182.3787841796875
2018-08-08,183.73809814453125
2018-08-09,181.6643829345703
2018-08-10,178.85643005371094
2018-08-13,178.6480712890625
2018-08-14,179.69981384277344
2018-08-15,178.13211059570312
2018-08-16,173.3397216796875
2018-08-17,172.44671630859375
2018-08-20,171.15684509277344
2018-08-21,171.27590942382812
2018-08-22,172.28799438476562
2018-08-23,171.55372619628906
2018-08-24,173.29010009765625
2018-08-27,176.0782470703125
2018-08-28,174.88754272460938
2018-08-29,174.53036499023438
2018-08-30,176.2568359375
2018-08-31,174.36170959472656
2018-09-04,169.82730102539062
2018-09-05,165.87826538085938
2018-09-06,161.26446533203125
2018-09-07,161.7705078125
2018-09-10,162.90162658691406
2018-09-11,164.64793395996094
2018-09-12,160.73858642578125
2018-09-13,160.10357666015625
2018-09-14,161.05612182617188
2018-09-17,159.3296661376953
2018-09-18,159.05184936523438
2018-09-19,161.7903594970703
2018-09-20,164.72732543945312
2018-09-21,161.66134643554688
2018-09-24,164.1220703125
2018-09-25,163.62596130371094
2018-09-26,165.6500701904297
2018-09-27,167.52536010742188
2018-09-28,163.17945861816406
2018-10-01,161.17520141601562
2018-10-02,158.08941650390625
2018-10-03,161.16525268554688
2018-10-04,157.61314392089844
2018-10-05,156.10498046875
2018-10-08,156.0255889892578
2018-10-09,156.67051696777344
2018-10-10,150.2012939453125
2018-10-11,152.1559600830078
2018-10-12,152.5429229736328
2018-10-15,152.32464599609375
2018-10-16,157.54371643066406
2018-10-17,158.1787109375
2018-10-18,153.71371459960938
2018-10-19,152.8505096435547
2018-10-22,153.5748291015625
2018-10-23,153.1878662109375
2018-10-24,144.90286254882812
2018-10-25,149.774658203125
2018-10-26,144.2380828857422
2018-10-29,140.983642578125
2018-10-30,145.08148193359375
2018-10-31,150.60809326171875
2018-11-01,150.5684356689453
2018-11-02,149.1793212890625
2018-11-05,147.52232360839844
2018-11-06,148.7725067138672
2018-11-07,150.3501434326172
2018-11-08,146.7186279296875
2018-11-09,143.83128356933594
2018-11-12,140.4478302001953
2018-11-13,141.05308532714844
2018-11-14,143.0970458984375
2018-11-15,142.7299041748047
2018-11-16,138.4435577392578
2018-11-19,130.52569580078125
2018-11-20,131.3988494873047
2018-11-21,133.77023315429688
2018-11-23,130.7042999267578
2018-11-26,135.318115234375
2018-11-27,133.94883728027344
2018-11-28,135.69512939453125
2018-11-29,137.60015869140625
2018-11-30,139.51516723632812
2018-12-03,139.9914093017578
2018-12-04,136.8560028076172
2018-12-06,138.5428009033203
2018-12-07,136.35000610351562
2018-12-10,140.74549865722656
2018-12-11,140.9737091064453
2018-12-12,143.3748779296875
2018-12-13,143.8809051513672
2018-12-14,142.93829345703125
2018-12-17,139.0984344482422
2018-12-18,142.54141235351562
2018-12-19,132.20254516601562
2018-12-20,132.36129760742188
2018-12-21,123.97708892822266
2018-12-24,123.09402465820312
2018-12-26,133.1352081298828
2018-12-27,133.47256469726562
2018-12-28,132.162841796875
2018-12-31,130.06927490234375
2019-01-02,134.62351989746094
2019-01-03,130.7142333984375
2019-01-04,136.87588500976562
2019-01-07,136.97509765625
2019-01-08,141.42019653320312
2019-01-09,143.10693359375
2019-01-10,143.07720947265625
2019-01-11,142.68031311035156
2019-01-14,144.2579345703125
2019-01-15,147.79022216796875
2019-01-16,146.39120483398438
2019-01-17,147.1453094482422
2019-01-18,148.87171936035156
2019-01-22,146.4209747314453
2019-01-23,143.17640686035156
2019-01-24,144.6945037841797
2019-01-25,147.84974670410156
2019-01-28,146.32174682617188
2019-01-29,143.06727600097656
2019-01-30,149.24876403808594
2019-01-31,165.39207458496094
2019-02-01,164.41970825195312
2019-02-04,167.93215942382812
2019-02-05,169.82730102539062
2019-02-06,169.16249084472656
2019-02-07,165.0845184326172
2019-02-08,166.02711486816406
2019-02-11,164.49911499023438
2019-02-12,163.7549591064453
2019-02-13,162.79249572753906
2019-02-14,162.67343139648438
2019-02-15,161.23471069335938
2019-02-19,161.02633666992188
2019-02-20,161.2942657470703
2019-02-21,158.79385375976562
2019-02-22,160.6294708251953
2019-02-25,163.3382110595703
2019-02-26,162.85202026367188
2019-02-27,161.54229736328125
2019-02-28,160.19287109375
2019-03-01,161.0164337158203
2019-03-04,166.06680297851562
2019-03-05,169.9264678955078
2019-03-06,171.1667938232422
2019-03-07,167.81307983398438
2019-03-08,168.27944946289062
2019-03-11,170.73020935058594
2019-03-12,170.5813751220703
2019-03-13,172.0200653076172
2019-03-14,168.84498596191406
2019-03-15,164.6876220703125
2019-03-18,159.22052001953125
2019-03-19,160.31195068359375
2019-03-20,164.15182495117188
2019-03-21,164.78684997558594
2019-03-22,163.0603790283203
2019-03-25,164.99520874023438
2019-03-26,166.3743896484375
2019-03-27,164.57846069335938
2019-03-28,164.26097106933594
2019-03-29,165.39207458496094
2019-04-01,167.38644409179688
2019-04-02,172.84361267089844
2019-04-03,172.18873596191406
2019-04-04,174.64942932128906
2019-04-05,174.35177612304688
2019-04-08,173.56793212890625
2019-04-09,176.19729614257812
2019-04-10,176.43544006347656
2019-04-11,176.12782287597656
2019-04-12,177.70545959472656
2019-04-15,178.25115966796875
2019-04-16,177.4772491455078
2019-04-17,177.38796997070312
2019-04-18,176.89186096191406
2019-04-22,180.02725219726562
2019-04-23,182.34902954101562
2019-04-24,181.15835571289062
2019-04-25,191.7552032470703
2019-04-26,189.9989776611328
2019-04-29,193.26339721679688
2019-04-30,191.8941192626953
2019-05-01,191.52699279785156
2019-05-02,191.03089904785156
2019-05-03,193.947998046875
2019-05-06,192.37039184570312
2019-05-07,188.29237365722656
2019-05-08,188.06417846679688
2019-05-09,187.1811065673828
2019-05-10,186.8734893798828
2019-05-13,180.12644958496094
2019-05-14,179.32276916503906
2019-05-15,184.8196563720703
2019-05-16,185.5340576171875
2019-05-17,183.85719299316406
2019-05-20,181.29725646972656
2019-05-21,183.38092041015625
2019-05-22,183.87704467773438
2019-05-23,179.461669921875
2019-05-24,179.65017700195312
2019-05-28,182.87489318847656
2019-05-29,180.77142333984375
2019-05-30,181.58505249023438
2019-05-31,176.08816528320312
2019-06-03,162.87185668945312
2019-06-04,166.19578552246094
2019-06-05,166.8605499267578
2019-06-06,167.01931762695312
2019-06-07,172.000244140625
2019-06-10,173.4588165283203
2019-06-11,176.71324157714844
2019-06-12,173.67706298828125
2019-06-13,176.08816528320312
2019-06-14,179.9180908203125
2019-06-17,187.53829956054688
2019-06-18,187.0025177001953
2019-06-19,186.0201873779297
2019-06-20,188.0542449951172
2019-06-21,189.65170288085938
2019-06-24,191.10032653808594
2019-06-25,187.36964416503906
2019-06-26,186.19879150390625
2019-06-27,188.0244903564453
2019-06-28,191.49720764160156
2019-07-01,191.49720764160156
2019-07-02,193.48165893554688
2019-07-03,195.66452026367188
2019-07-05,194.8707733154297
2019-07-08,194.23574829101562
2019-07-09,197.65887451171875
2019-07-10,201.15145874023438
2019-07-11,199.66314697265625
2019-07-12,203.27479553222656
2019-07-15,202.32229614257812
2019-07-16,202.2528076171875
2019-07-17,200.22869873046875
2019-07-18,199.21665954589844
2019-07-19,196.81552124023438
2019-07-22,200.74465942382812
2019-07-23,200.7843475341797
2019-07-24,203.0664520263672
2019-07-25,199.14718627929688
2019-07-26,198.1946563720703
2019-07-29,194.41432189941406
2019-07-30,195.50576782226562
2019-07-31,192.7176513671875
2019-08-01,191.2293243408203
2019-08-02,187.5482177734375
2019-08-05,180.3149871826172
2019-08-06,183.07333374023438
2019-08-07,183.70834350585938
2019-08-08,188.67933654785156
2019-08-09,186.38734436035156
2019-08-12,183.9266357421875
2019-08-13,186.98265075683594
2019-08-14,178.31072998046875
2019-08-15,181.16830444335938
2019-08-16,182.26963806152344
2019-08-19,184.72042846679688
2019-08-20,182.3787841796875
2019-08-21,182.1208038330078
2019-08-22,180.62255859375
2019-08-23,176.36599731445312
2019-08-26,178.95567321777344
2019-08-27,179.88832092285156
2019-08-28,180.34474182128906
2019-08-29,184.12509155273438
2019-08-30,184.22430419921875
2019-09-03,180.96986389160156
2019-09-04,185.68284606933594
2019-09-05,189.41357421875
2019-09-06,186.03013610839844
2019-09-09,187.29025268554688
2019-09-10,184.72042846679688
2019-09-11,187.02235412597656
2019-09-12,186.0103302001953
2019-09-13,185.73245239257812
2019-09-16,184.77000427246094
2019-09-17,186.61553955078125
2019-09-18,186.67506408691406
2019-09-19,188.65951538085938
2019-09-20,188.4511260986328
2019-09-23,185.3653564453125
2019-09-24,179.86846923828125
2019-09-25,181.3766632080078
2019-09-26,178.7075958251953
2019-09-27,175.72103881835938
2019-09-30,176.6934051513672
2019-10-01,174.4410858154297
2019-10-02,173.24049377441406
2019-10-03,177.98330688476562
2019-10-04,179.04495239257812
2019-10-07,178.28094482421875
2019-10-08,176.36599731445312
2019-10-09,178.4496307373047
2019-10-10,178.62820434570312
2019-10-11,182.75582885742188
2019-10-14,181.8529052734375
2019-10-15,187.41920471191406
2019-10-16,188.07408142089844
2019-10-17,188.90753173828125
2019-10-18,184.40292358398438
2019-10-21,188.28245544433594
2019-10-22,180.9202117919922
2019-10-23,184.70057678222656
2019-10-24,184.92877197265625
2019-10-25,186.42701721191406
2019-10-28,187.92526245117188
2019-10-29,187.83595275878906
2019-10-30,186.7842254638672
2019-10-31,190.15774536132812
2019-11-01,192.11239624023438
2019-11-04,193.20382690429688
2019-11-05,192.80694580078125
2019-11-06,190.0585479736328
2019-11-07,188.9373321533203
2019-11-08,189.3540496826172
2019-11-11,188.1336212158203
2019-11-12,192.95578002929688
2019-11-13,191.6857452392578
2019-11-14,191.64605712890625
2019-11-15,193.58090209960938
2019-11-18,195.86294555664062
2019-11-19,197.7680206298828
2019-11-20,195.9721221923828
2019-11-21,196.38882446289062
2019-11-22,197.2719268798828
2019-11-25,198.23435974121094
2019-11-26,197.42076110839844
2019-11-27,200.42713928222656
2019-11-29,200.06996154785156
2019-12-02,198.1450653076172
2019-12-03,197.2719268798828
2019-12-04,197.1627655029297
2019-12-05,197.8076934814453
2019-12-06,199.4845733642578
2019-12-09,199.7722930908203
2019-12-10,199.30593872070312
2019-12-11,200.68508911132812
2019-12-12,195.218017578125
2019-12-13,192.5985870361328
2019-12-16,196.37890625
2019-12-17,196.8452606201172
2019-12-18,200.92327880859375
2019-12-19,204.45553588867188
2019-12-20,204.69369506835938
2019-12-23,204.5745849609375
2019-12-24,203.52285766601562
2019-12-26,206.17205810546875
2019-12-27,206.4796600341797
2019-12-30,202.81838989257812
2019-12-31,203.65184020996094
2020-01-02,208.14657592773438
2020-01-03,207.04525756835938
2020-01-06,210.9446258544922
2020-01-07,211.40101623535156
2020-01-08,213.5442352294922
2020-01-09,216.60023498535156
2020-01-10,216.3621063232422
2020-01-13,220.18212890625
2020-01-14,217.35430908203125
2020-01-15,219.4280242919922
2020-01-16,220.04322814941406
2020-01-17,220.41033935546875
2020-01-21,219.71578979492188
2020-01-22,219.5967254638672
2020-01-23,218.04885864257812
