Date,MRVL
2019-06-27,23.07101058959961
2019-06-28,23.05169677734375
2019-07-01,23.437986373901367
2019-07-02,23.206209182739258
2019-07-03,23.72770118713379
2019-07-05,23.466955184936523
2019-07-08,23.312442779541016
2019-07-09,23.718040466308594
2019-07-10,24.239534378051758
2019-07-11,24.09432601928711
2019-07-12,24.58802604675293
2019-07-15,25.178525924682617
2019-07-16,24.907470703125
2019-07-17,25.265644073486328
2019-07-18,25.546377182006836
2019-07-19,25.091400146484375
2019-07-22,25.02364158630371
2019-07-23,25.65285873413086
2019-07-24,26.301441192626953
2019-07-25,26.340164184570312
2019-07-26,26.456321716308594
2019-07-29,26.40792465209961
2019-07-30,26.01103401184082
2019-07-31,25.420530319213867
2019-08-01,24.830028533935547
2019-08-02,24.229848861694336
2019-08-05,23.184377670288086
2019-08-06,23.494144439697266
2019-08-07,23.9104061126709
2019-08-08,24.54930305480957
2019-08-09,23.929759979248047
2019-08-12,23.155332565307617
2019-08-13,24.33633804321289
2019-08-14,23.9104061126709
2019-08-15,23.310218811035156
2019-08-16,24.14272689819336
2019-08-19,24.36537742614746
2019-08-20,24.12337303161621
2019-08-21,24.026561737060547
2019-08-22,24.0072021484375
2019-08-23,23.01980972290039
2019-08-26,22.84556007385254
2019-08-27,22.758440017700195
2019-08-28,22.826200485229492
2019-08-29,23.4263858795166
2019-08-30,23.203739166259766
2019-09-03,22.54547691345215
2019-09-04,23.261816024780273
2019-09-05,24.07496452331543
2019-09-06,24.065292358398438
2019-09-09,24.200809478759766
2019-09-10,24.016878128051758
2019-09-11,25.159162521362305
2019-09-12,25.139799118041992
2019-09-13,25.03331756591797
2019-09-16,24.58802604675293
2019-09-17,25.02364158630371
2019-09-18,24.80099105834961
2019-09-19,24.791311264038086
2019-09-20,24.045923233032227
2019-09-23,24.239532470703125
2019-09-24,23.53287124633789
2019-09-25,24.12337303161621
2019-09-26,24.191129684448242
2019-09-27,23.96848487854004
2019-09-30,24.17176628112793
2019-10-01,23.232778549194336
2019-10-02,23.22309684753418
2019-10-03,23.14565658569336
2019-10-04,23.658710479736328
2019-10-07,23.73615837097168
2019-10-08,22.216344833374023
2019-10-09,22.614276885986328
2019-10-10,22.60456657409668
2019-10-11,23.33249282836914
2019-10-14,23.34220314025879
2019-10-15,23.681903839111328
2019-10-16,23.080148696899414
2019-10-17,22.93456268310547
2019-10-18,22.98308753967285
2019-10-21,23.313091278076172
2019-10-22,23.39073371887207
2019-10-23,22.65310287475586
2019-10-24,23.681903839111328
2019-10-25,24.0216007232666
2019-10-28,24.40983009338379
2019-10-29,23.98278045654297
2019-10-30,23.681903839111328
2019-10-31,23.67219352722168
2019-11-01,24.400127410888672
2019-11-04,26.01127052307129
2019-11-05,26.24420928955078
2019-11-06,25.87539291381836
2019-11-07,26.08891487121582
2019-11-08,26.273330688476562
2019-11-11,26.156862258911133
2019-11-12,27.243894577026367
2019-11-13,27.282711029052734
2019-11-14,26.1956729888916
2019-11-15,26.069509506225586
2019-11-18,25.351280212402344
2019-11-19,25.584217071533203
2019-11-20,25.613338470458984
2019-11-21,25.370695114135742
2019-11-22,25.225107192993164
2019-11-25,25.894804000854492
2019-11-26,25.729808807373047
2019-11-27,25.894804000854492
2019-11-29,25.593931198120117
2019-12-02,25.050405502319336
2019-12-03,24.419536590576172
2019-12-04,23.216028213500977
2019-12-05,22.759862899780273
2019-12-06,23.45867347717285
2019-12-09,22.827800750732422
2019-12-10,22.98308753967285
2019-12-11,24.050722122192383
2019-12-12,24.87570571899414
2019-12-13,24.963054656982422
2019-12-16,25.166872024536133
2019-12-17,25.01158332824707
2019-12-18,24.827178955078125
2019-12-19,25.283342361450195
2019-12-20,25.195993423461914
2019-12-23,25.720096588134766
2019-12-24,25.82710838317871
2019-12-26,26.19676399230957
2019-12-27,25.963294982910156
2019-12-30,25.690914154052734
2019-12-31,25.83683204650879
2020-01-02,26.634511947631836
2020-01-03,25.94383430480957
2020-01-06,24.98079490661621
2020-01-07,25.535274505615234
2020-01-08,25.340715408325195
2020-01-09,25.389354705810547
2020-01-10,25.778467178344727
2020-01-13,26.77069664001465
2020-01-14,26.76096534729004
2020-01-15,25.992477416992188
2020-01-16,27.48081398010254
2020-01-17,27.71428108215332
2020-01-21,26.76096534729004
2020-01-22,27.023609161376953
2020-01-23,27.257078170776367
2020-01-24,26.56641387939453
2020-01-27,25.165618896484375
2020-01-28,25.613100051879883
2020-01-29,24.406858444213867
2020-01-30,24.124755859375
2020-01-31,23.38544464111328
2020-02-03,23.55082130432129
2020-02-04,24.085840225219727
2020-02-05,25.136436462402344
2020-02-06,25.048887252807617
2020-02-07,23.365995407104492
2020-02-10,23.492450714111328
2020-02-11,24.805692672729492
2020-02-12,24.786239624023438
2020-02-13,24.533321380615234
2020-02-14,24.4360408782959
2020-02-18,24.11502456665039
2020-02-19,24.523591995239258
2020-02-20,24.445770263671875
2020-02-21,23.764829635620117
2020-02-24,22.334854125976562
2020-02-25,22.033288955688477
2020-02-26,21.751192092895508
2020-02-27,19.990468978881836
2020-02-28,20.720046997070312
2020-03-02,21.362077713012695
2020-03-03,20.720046997070312
2020-03-04,21.974929809570312
2020-03-05,24.2512149810791
2020-03-06,23.434083938598633
2020-03-09,21.61500358581543
2020-03-10,22.578046798706055
2020-03-11,21.410715103149414
2020-03-12,19.027421951293945
2020-03-13,20.214208602905273
2020-03-16,17.256982803344727
2020-03-17,18.307579040527344
2020-03-18,16.780319213867188
2020-03-19,18.327028274536133
2020-03-20,18.16166114807129
2020-03-23,18.443763732910156
2020-03-24,21.264801025390625
2020-03-25,21.01188087463379
2020-03-26,22.548864364624023
2020-03-27,21.741458892822266
2020-03-30,22.081926345825195
2020-03-31,22.013835906982422
2020-04-01,21.05079460144043
2020-04-02,22.09455108642578
2020-04-03,21.87994956970215
2020-04-06,23.255367279052734
2020-04-07,23.28464126586914
2020-04-08,24.13329315185547
2020-04-09,23.684579849243164
2020-04-13,23.908937454223633
2020-04-14,24.90392303466797
2020-04-15,24.533246994018555
2020-04-16,25.15755271911621
2020-04-17,25.323379516601562
2020-04-20,25.586755752563477
2020-04-21,24.66006088256836
2020-04-22,25.9964599609375
2020-04-23,25.772096633911133
2020-04-24,26.464693069458008
2020-04-27,26.75733184814453
2020-04-28,26.2208194732666
2020-04-29,27.069486618041992
2020-04-30,26.084251403808594
2020-05-01,24.806379318237305
2020-05-04,25.069766998291016
2020-05-05,25.625782012939453
2020-05-06,25.94768524169922
2020-05-07,25.791610717773438
2020-05-08,26.191556930541992
2020-05-11,25.694063186645508
2020-05-12,25.41117286682129
2020-05-13,25.147794723510742
2020-05-14,25.635536193847656
2020-05-15,25.694063186645508
2020-05-18,26.903656005859375
2020-05-19,26.698806762695312
2020-05-20,28.249814987182617
2020-05-21,28.38638687133789
2020-05-22,29.39112091064453
2020-05-26,29.654495239257812
2020-05-27,29.947145462036133
2020-05-28,29.235042572021484
2020-05-29,31.8200626373291
2020-06-01,32.17123031616211
2020-06-02,33.76125717163086
2020-06-03,35.078155517578125
